produto;classificao_produto;id_produto;nom_municipio;cod_ibge;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ALHO                     ;COMUM               ;5361;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,48
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2025;8;ATACADO                                                     ;22,0
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;11,79
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;21,13
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;17,08
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,53
ALHO                     ;NOBRE               ;5362;CORNÉLIO PROCÓPIO-PR                              ;4106407                       ;PR        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,98
ALHO                     ;COMUM               ;5361;CRISTÓPOLIS-BA                                    ;2909703                       ;BA        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,5
ALHO                     ;COMUM               ;5361;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,75
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,0
ALHO                     ;COMUM               ;5361;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,8
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2025;9;ATACADO                                                     ;22,0
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,88
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,79
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,92
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,96
ALHO                     ;NOBRE               ;5362;CORNÉLIO PROCÓPIO-PR                              ;4106407                       ;PR        ;SUL            ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;19,0
ALHO                     ;COMUM               ;5361;CRISTÓPOLIS-BA                                    ;2909703                       ;BA        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,04
ALHO                     ;COMUM               ;5361;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,09
ALHO                     ;COMUM               ;5361;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,87
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,28
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2025;10;ATACADO                                                     ;22,0
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,78
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;13,35
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;11,35
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,7
ALHO                     ;NOBRE               ;5362;CORNÉLIO PROCÓPIO-PR                              ;4106407                       ;PR        ;SUL            ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,89
ALHO                     ;NOBRE               ;5362;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,9
ALHO                     ;COMUM               ;5361;CRISTÓPOLIS-BA                                    ;2909703                       ;BA        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;13,0
ALHO                     ;COMUM               ;5361;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;18,25
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;11,13
ALHO                     ;COMUM               ;5361;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,8
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2025;11;ATACADO                                                     ;22,0
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,49
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,41
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;12,33
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,37
ALHO                     ;NOBRE               ;5362;CORNÉLIO PROCÓPIO-PR                              ;4106407                       ;PR        ;SUL            ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;19,25
ALHO                     ;NOBRE               ;5362;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,23
ALHO                     ;COMUM               ;5361;CRISTÓPOLIS-BA                                    ;2909703                       ;BA        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;13,12
ALHO                     ;COMUM               ;5361;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;16,45
ALHO                     ;COMUM               ;5361;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,8
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2025;12;ATACADO                                                     ;21,11
ALHO                     ;NOBRE 7 COMERCIAL RO;7612;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;15,89
ALHO                     ;NOBRE 6 EXTRA ROXO  ;7613;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;14,11
ALHO                     ;NOBRE 4 EXTRA ROXO  ;7619;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;9,93
ALHO                     ;NOBRE 5 EXTRA ROXO  ;7616;SÃO GOTARDO-MG                                    ;3162104                       ;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;11,93
ALHO                     ;NOBRE               ;5362;CORNÉLIO PROCÓPIO-PR                              ;4106407                       ;PR        ;SUL            ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;20,0
ALHO                     ;NOBRE               ;5362;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;10,0
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;1;ATACADO                                                     ;14,18
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;2;ATACADO                                                     ;13,0
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;3;ATACADO                                                     ;15,0
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;4;ATACADO                                                     ;14,0
ALHO                     ;NACIONAL            ;5358;GOIÂNIA-GO                                        ;5208707                       ;GO        ;CENTRO-OESTE   ;2026;5;ATACADO                                                     ;15,75
ALIETTE                  ;800 G/KG FOSETIL-AL ;15438;NOVA BRASILÂNDIA D'OESTE-RO                       ;1100148                       ;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;194,0
ALIETTE                  ;800 G/KG BAYER S.A. ;12619;VITÓRIA-ES                                        ;3205309                       ;ES        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;140,0
ALIMENTACAO              ;NÃO INFORMADO       ;13010;CARAUARI-AM                                       ;1301001                       ;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;24,0
ALION                    ;500 G/L BAYER S.A   ;14396;GUAXUPÉ-MG                                        ;3128709                       ;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1875,0
ALLY                     ;600 G/KG METSULFUROM;4025;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;1320,0
